Year,Period,Trade Flow,Reporter,Partner,Commodity,Commodity Code,Trade Value (US$)
2014,201405,Exports,Belgium,Cameroon,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,16839
2014,201401,Exports,Belgium,Mali,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,9170
2014,201411,Imports,Belgium,Switzerland,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,14941
2014,201410,Imports,Belgium,Switzerland,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,8523
2014,201405,Exports,Belgium,Ukraine,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,144
2014,201405,Exports,Belgium,Cabo Verde,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,33525
2014,201409,Exports,Belgium,Ukraine,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,129
2014,201401,Exports,Belgium,Mauritius,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,14629
2014,201406,Imports,Belgium,Luxembourg,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,64168
2014,201405,Exports,Belgium,China,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,1040912
2014,201409,Exports,Belgium,Greece,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,140824
2014,201403,Exports,Belgium,"Other Asia, nes",Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,21398
2014,201412,Exports,Belgium,Suriname,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,9589
2014,201407,Exports,Belgium,Cuba,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,4131
2014,201405,Exports,Belgium,Dem.Rep. of the Congo,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,25455
2014,201409,Exports,Belgium,Grenada,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,16046
2014,201403,Exports,Belgium,Norway,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,3
2014,201410,Imports,Belgium,United States of America,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,1021
2014,201406,Imports,Belgium,Spain,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,1368237
2014,201409,Exports,Belgium,Guyana,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,2121
2014,201412,Exports,Belgium,Togo,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,18011
2014,201406,Exports,Belgium,Ghana,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,54177
2014,201407,Exports,Belgium,Ireland,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,67240
2014,201410,Imports,Belgium,France,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,8695564
2014,201412,Exports,Belgium,Ireland,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,91473
2014,201412,Exports,Belgium,Slovakia,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,866
2014,201406,Exports,Belgium,Morocco,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,8555129
2014,201407,Exports,Belgium,Singapore,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,426440
2014,201410,Exports,Belgium,Switzerland,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,93113
2014,201412,Exports,Belgium,Spain,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,944977
2014,201402,Exports,Belgium,Sweden,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,238804
2014,201407,Exports,Belgium,Croatia,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,88322
2014,201409,Exports,Belgium,Netherlands,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,15319098
2014,201412,Exports,Belgium,Viet Nam,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,280887
2014,201412,Exports,Belgium,Croatia,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,59618
2014,201406,Exports,Belgium,Curaçao,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,72303
2014,201407,Exports,Belgium,France,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,15506390
2014,201410,Exports,Belgium,"Other Asia, nes",Milk and cream; concentrated or containing added sugar or other sweetening matter,402,73112
2014,201412,Exports,Belgium,Israel,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,688409
2014,201412,Exports,Belgium,Italy,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,2212821
2014,201403,Imports,Belgium,Switzerland,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,263387
2014,201407,Exports,Belgium,Slovakia,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,9446
2014,201410,Exports,Belgium,Norway,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,124
2014,201412,Exports,Belgium,Cuba,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,520979
2014,201405,Exports,Belgium,Croatia,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,24
2014,201409,Exports,Belgium,"China, Hong Kong SAR",Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,132088
2014,201409,Exports,Belgium,Hungary,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,181319
2014,201405,Exports,Belgium,Greece,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,351841
2014,201405,Exports,Belgium,Portugal,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,1669
2014,201406,Exports,Belgium,Greece,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,362156
2014,201406,Imports,Belgium,Italy,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,570470
2014,201405,Exports,Belgium,Cyprus,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,21510
2014,201409,Exports,Belgium,Portugal,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,6455
2014,201406,Exports,Belgium,Grenada,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,17143
2014,201406,Exports,Belgium,Guinea,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,45397
2014,201405,Exports,Belgium,Dominica,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,17248
2014,201402,Exports,Belgium,Austria,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,455
2014,201406,Exports,Belgium,Guyana,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,4947
2014,201406,Exports,Belgium,Haiti,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,14073
2014,201406,Exports,Belgium,"China, Hong Kong SAR",Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,33977
2014,201409,Exports,Belgium,Austria,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,537
2014,201412,Exports,Belgium,Ukraine,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,219
2014,201405,Exports,Belgium,Denmark,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,168277
2014,201406,Imports,Belgium,United Kingdom,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,1447449
2014,201401,Exports,Belgium,Curaçao,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,31926
2014,201406,Exports,Belgium,Niger,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,213992
2014,201406,Exports,Belgium,Nigeria,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,16
2014,201412,Exports,Belgium,Japan,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,946195
2014,201409,Exports,Belgium,France,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,14013772
2014,201407,Exports,Belgium,Slovenia,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,4215
2014,201412,Exports,Belgium,Jordan,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,2048838
2014,201402,Exports,Belgium,Luxembourg,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,169663
2014,201412,Exports,Belgium,Ethiopia,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,41038
2014,201406,Exports,Belgium,Philippines,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,517470
2014,201407,Exports,Belgium,South Africa,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,741943
2014,201407,Exports,Belgium,Switzerland,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,230716
2014,201410,Exports,Belgium,Bunkers,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,42
2014,201412,Exports,Belgium,Rep. of Korea,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,1087238
2014,201412,Exports,Belgium,Kuwait,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,221770
2014,201412,Exports,Belgium,Estonia,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,301
2014,201406,Exports,Belgium,Romania,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,196694
